King Richard III	/broadway-production/king-richard-iii-6782	Mar 06, 1920 - Mar 1920
Hamlet	/broadway-production/hamlet-6697	Oct 06, 1919 - Oct 19, 1919
Macbeth	/broadway-production/macbeth-6984	Dec 07, 1918 - Dec 07, 1918
Hamlet	/broadway-production/hamlet-6974	Nov 22, 1918 - Jun 1919
Hamlet	/broadway-production/hamlet-6958	Nov 04, 1918 - Dec 21, 1918
King Lear	/broadway-production/king-lear-8797	Nov 04, 1918 - Dec 21, 1918
King Richard III	/broadway-production/king-richard-iii-6960	Nov 04, 1918 - Dec 21, 1918
Macbeth	/broadway-production/macbeth-8799	Nov 04, 1918 - Dec 21, 1918
Othello	/broadway-production/othello-8800	Nov 04, 1918 - Dec 21, 1918
Romeo and Juliet	/broadway-production/romeo-and-juliet-6959	Nov 04, 1918 - Dec 21, 1918
Julius Caesar	/broadway-production/julius-caesar-8688	Mar 15, 1918 - Mar 15, 1918
Hamlet	/broadway-production/hamlet-8537	Apr 16, 1917 - May 02, 1917
Julius Caesar	/broadway-production/julius-caesar-8541	Apr 16, 1917 - May 02, 1917
King Lear	/broadway-production/king-lear-8539	Apr 16, 1917 - May 02, 1917
King Richard III	/broadway-production/king-richard-iii-8540	Apr 16, 1917 - May 02, 1917
Macbeth	/broadway-production/macbeth-8538	Apr 16, 1917 - May 02, 1917
The Tempest	/broadway-production/the-tempest-8382	Apr 24, 1916 - May 1916
Macbeth	/broadway-production/macbeth-8267	Feb 07, 1916 - Mar 1916
Romeo and Juliet	/broadway-production/romeo-and-juliet-6454	Nov 22, 1915 - Dec 1915
Hamlet	/broadway-production/hamlet-8137	Feb 01, 1915 - Feb 27, 1915
Julius Caesar	/broadway-production/julius-caesar-6915	Feb 01, 1915 - Feb 27, 1915
King Lear	/broadway-production/king-lear-6917	Feb 01, 1915 - Feb 27, 1915
King Richard III	/broadway-production/king-richard-iii-6914	Feb 01, 1915 - Feb 27, 1915
Macbeth	/broadway-production/macbeth-8136	Feb 01, 1915 - Feb 27, 1915
Othello	/broadway-production/othello-6918	Feb 01, 1915 - Feb 27, 1915
Romeo and Juliet	/broadway-production/romeo-and-juliet-6916	Feb 01, 1915 - Feb 27, 1915
Othello	/broadway-production/othello-6443	Feb 09, 1914 - Feb 1914
Hamlet	/broadway-production/hamlet-7705	Sep 29, 1913 - Dec 29, 1913
Othello	/broadway-production/othello-7707	Sep 29, 1913 - Dec 29, 1913
Hamlet	/broadway-production/hamlet-7677	Sep 22, 1913 - Oct 25, 1913
Macbeth	/broadway-production/macbeth-7679	Sep 22, 1913 - Oct 25, 1913
Romeo and Juliet	/broadway-production/romeo-and-juliet-7676	Sep 22, 1913 - Oct 25, 1913
Hamlet	/broadway-production/hamlet-7576	Feb 04, 1913 - Feb 1913
Hamlet	/broadway-production/hamlet-7520	Nov 18, 1912 - Feb 1913
Julius Caesar	/broadway-production/julius-caesar-4787	Nov 04, 1912 - Dec 1912
Hamlet	/broadway-production/hamlet-7505	Sep 30, 1912 - Nov 02, 1912
Macbeth	/broadway-production/macbeth-5125	Sep 30, 1912 - Nov 02, 1912
Romeo and Juliet	/broadway-production/romeo-and-juliet-7507	Sep 30, 1912 - Nov 02, 1912
Hamlet	/broadway-production/hamlet-7475	Apr 23, 1912 - Apr 23, 1912
Hamlet	/broadway-production/hamlet-7312	Nov 20, 1911 - Closing date unknown
Macbeth	/broadway-production/macbeth-7310	Nov 20, 1911 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-7314	Nov 20, 1911 - Closing date unknown
Hamlet	/broadway-production/hamlet-7323	Aug 24, 1911 - Closing date unknown
Macbeth	/broadway-production/macbeth-7324	Aug 24, 1911 - Closing date unknown
Hamlet	/broadway-production/hamlet-7306	Jul 03, 1911 - Closing date unknown
Macbeth	/broadway-production/macbeth-7304	Jul 03, 1911 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-7308	Jul 03, 1911 - Closing date unknown
Hamlet	/broadway-production/hamlet-6424	Apr 17, 1911 - Closing date unknown
Julius Caesar	/broadway-production/julius-caesar-6428	Apr 17, 1911 - Closing date unknown
King Lear	/broadway-production/king-lear-7288	Apr 17, 1911 - Closing date unknown
King Richard III	/broadway-production/king-richard-iii-7287	Apr 17, 1911 - Closing date unknown
Macbeth	/broadway-production/macbeth-6427	Apr 17, 1911 - Closing date unknown
Othello	/broadway-production/othello-6425	Apr 17, 1911 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-6426	Apr 17, 1911 - Closing date unknown
Hamlet	/broadway-production/hamlet-7251	Dec 05, 1910 - Closing date unknown
Macbeth	/broadway-production/macbeth-7248	Dec 05, 1910 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-7250	Dec 05, 1910 - Closing date unknown
Hamlet	/broadway-production/hamlet-7121	Feb 07, 1910 - Mar 21, 1910
Romeo and Juliet	/broadway-production/romeo-and-juliet-7118	Feb 07, 1910 - Mar 21, 1910
Julius Caesar	/broadway-production/julius-caesar-7100	Jan 17, 1910 - Apr 16, 1910
Macbeth	/broadway-production/macbeth-7098	Jan 17, 1910 - Apr 16, 1910
The Tempest	/broadway-production/the-tempest-7101	Jan 17, 1910 - Apr 16, 1910
Antony and Cleopatra	/broadway-production/antony-and-cleopatra-6865	Nov 06, 1909 - Closing date unknown
Hamlet	/broadway-production/hamlet-5937	Mar 29, 1909 - Apr 08, 1909
Hamlet	/broadway-production/hamlet-5999	Mar 08, 1909 - Closing date unknown
King Lear	/broadway-production/king-lear-4925	Mar 08, 1909 - Closing date unknown
King Richard III	/broadway-production/king-richard-iii-4926	Mar 08, 1909 - Closing date unknown
Macbeth	/broadway-production/macbeth-5998	Mar 08, 1909 - Closing date unknown
Othello	/broadway-production/othello-6001	Mar 08, 1909 - Closing date unknown
Romeo and Juliet	/broadway-production/romeo-and-juliet-4924	Mar 08, 1909 - Closing date unknown
Hamlet	/broadway-production/hamlet-5932	May 18, 1908 - Closing date unknown
King Richard III	/broadway-production/king-richard-iii-6528	Feb 17, 1908 - Feb 1908
